date,token_symbol,price_usd,cex_volume_usd,dex_volume_usd,total_volume_usd,dex_share,cex_to_dex_ratio,exchange_count,included_exchanges,chain,pool_count,included_dexes,included_pool_addresses
2026-04-24,CRV,0.2247,11176503.18309455,142064.12636577798,11318567.309460327,0.012551423027456612,78.67224097319246,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-04-25,CRV,0.2256,9804971.787104985,91206.03644261352,9896177.823547598,0.009216289164246024,107.50354000169972,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-04-26,CRV,0.2299,8994508.205196476,113905.90091239188,9108414.106108867,0.012505568981102543,78.9643743928104,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-04-27,CRV,0.2323,11827654.582272869,133390.2603498556,11961044.842622723,0.01115205754220773,88.66955166929975,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-04-28,CRV,0.2275,12198126.06911795,174684.9527176419,12372811.021835592,0.014118453147741213,69.8292891250617,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-04-29,CRV,0.2304,16881659.22137058,181271.00036100112,17062930.22173158,0.01062367354290249,93.12939845728641,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-04-30,CRV,0.2355,11839043.323889378,195270.2386408585,12034313.562530236,0.01622612188275096,60.629020614164226,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-05-01,CRV,0.2306,9361039.068356501,152638.11810445617,9513677.186460957,0.016044071615303232,61.32831814626003,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-05-02,CRV,0.2372,7154431.837640723,128893.96304103362,7283325.800681757,0.01769712993327423,55.50633768133188,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-05-03,CRV,0.2336,10510775.662936438,107154.35807380948,10617930.021010248,0.010091831257295687,98.09004367042601,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-05-04,CRV,0.2364,14966537.287615154,275995.33455822116,15242532.622173375,0.018106921034679604,54.227501024869554,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-05-05,CRV,0.2407,14031732.291501189,231174.7173556333,14262907.008856822,0.01620810660912821,60.6975211303714,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-05-06,CRV,0.2494,18234544.177215092,301914.20633930527,18536458.3835544,0.01628758849679529,60.396443076687355,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-05-07,CRV,0.2408,14695540.718912728,163445.38250096331,14858986.101413691,0.010999766833715056,89.91101794402859,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-05-08,CRV,0.2567,15169357.377387138,222364.67241220415,15391722.049799342,0.014447030143394712,68.21837845387256,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-05-09,CRV,0.2503,10204055.973323768,158332.6251976909,10362388.59852146,0.01527954908198312,64.4469575400723,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-05-10,CRV,0.2607,21570989.122650027,157347.13552400516,21728336.258174032,0.007241563903210141,137.091717944615,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-05-11,CRV,0.2814,48213803.87222318,294368.56072091067,48508172.4329441,0.006068432306490929,163.787205244158,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-05-12,CRV,0.2763,39502103.12288534,191662.10501637607,39693765.22790171,0.004828519136845504,206.10283456664627,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-05-13,CRV,0.2664,21723367.55594253,129987.5069730138,21853355.062915545,0.005948171646814933,167.11888751318565,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-05-14,CRV,0.2767,18269051.375202145,127424.03750402374,18396475.41270617,0.006926546234830062,143.37209629403912,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-05-15,CRV,0.2551,13300814.147415537,187425.777498415,13488239.924913952,0.013895495523639322,70.96576748909588,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-05-16,CRV,0.2407,7657558.236748332,140757.44241022074,7798315.679158553,0.018049723581516852,54.40251048631087,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-05-17,CRV,0.2301,9119984.728922162,107482.63190000024,9227467.360822162,0.01164811835112507,84.85077605289028,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-05-18,CRV,0.2378,7500597.346728363,197789.3908194671,7698386.73754783,0.02569231678824037,37.92214190888811,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-05-19,CRV,0.2313,6540115.172850001,177190.52519362746,6717305.698043628,0.026378213700358026,36.91007273500204,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-05-20,CRV,0.2366,8351303.154608581,157050.00035843143,8508353.154967012,0.018458331183250038,53.17607854535883,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-05-21,CRV,0.2394,9945974.74565161,285240.16292652837,10231214.908578139,0.027879402932624843,34.86877389077034,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-05-22,CRV,0.2283,11129982.038312728,249208.47439388436,11379190.512706611,0.021900369285109068,44.66133050002677,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-05-23,CRV,0.2343,7860834.686026369,206675.61777482936,8067510.3038011985,0.025618265114263225,38.034649518215815,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-05-24,CRV,0.2269,6097055.081976982,180475.9720125806,6277531.053989562,0.028749514810903664,33.78319570181879,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-05-25,CRV,0.2234,6837015.965239371,145850.06390539513,6982866.029144767,0.020886848365220357,46.87701727490614,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-05-26,CRV,0.2188,8919051.024445709,196874.6727677794,9115925.697213488,0.021596783399403872,45.30319161452547,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-05-27,CRV,0.2151,8849442.101487868,373029.3114543439,9222471.412942212,0.04044786855406882,23.723181610008616,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-05-28,CRV,0.2121,7661227.32794367,266617.1235462361,7927844.451489906,0.03363046855644725,28.73494104970748,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-05-29,CRV,0.2126,7078863.994109492,226530.95708946034,7305394.951198952,0.03100872144527687,31.24899168334837,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-05-30,CRV,0.2149,4869310.286339131,194820.9214924014,5064131.207831533,0.03847074917630816,24.99377504755848,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-05-31,CRV,0.2162,5302847.989590494,179029.67713123493,5481877.666721729,0.032658459019990906,29.61993829494159,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-06-01,CRV,0.2162,8637453.35372576,223157.39354704035,8860610.747272799,0.02518532863163251,38.7056562027152,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-06-02,CRV,0.2002,11391146.72795309,336454.84439158917,11727601.57234468,0.028689143497592606,33.85639088820874,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-06-03,CRV,0.204,11436866.284922507,472788.0800358162,11909654.364958324,0.03969788421626211,24.19025937383215,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-06-04,CRV,0.1936,15220901.308921643,507084.4262203438,15727985.735141987,0.03224090069507976,30.016503213032404,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-06-05,CRV,0.1822,20113405.813462496,762401.2799373325,20875807.09339983,0.036520804993373214,26.381652736883872,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-06-06,CRV,0.1868,9378896.903519362,586195.7825763074,9965092.68609567,0.05882492025329865,15.99959805630037,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-06-07,CRV,0.1968,10304525.492018351,418443.35307340056,10722968.845091753,0.039023087646564925,24.625855366881165,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-06-08,CRV,0.1989,7117798.913255407,444131.53393056424,7561930.447185971,0.058732560029805536,16.026330871539077,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-06-09,CRV,0.2012,12049778.765320929,352693.0985729823,12402471.863893911,0.028437323014595405,34.16505402026596,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-06-10,CRV,0.2112,32041425.68511607,428754.5259281837,32470180.211044256,0.013204562559906863,74.73139931468152,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-06-11,CRV,0.2561,47767436.633958414,445386.6967554098,48212823.33071382,0.009237930201687186,107.24935652981695,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-06-12,CRV,0.2361,20854782.705239896,232749.8422340291,21087532.547473926,0.011037319881311111,89.60170501112731,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-06-13,CRV,0.2372,11651679.232552888,135520.21000092285,11787199.44255381,0.011497235680230509,85.97742899360578,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-06-14,CRV,0.2361,17973685.02381961,162926.20246395227,18136611.22628356,0.008983276998728393,110.31795225078251,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-06-15,CRV,0.2386,25360786.85104635,207598.07982699695,25568384.930873346,0.00811932706693281,122.16291630529967,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-06-16,CRV,0.2393,27365658.62599999,262053.3718191709,27627711.997819163,0.009485163731251306,104.42780581691419,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-06-17,CRV,0.2276,37382960.85397653,320201.2404265804,37703162.09440311,0.008492689276958896,116.74833240550218,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-06-18,CRV,0.2251,21199306.77825437,266412.0924131777,21465718.870667547,0.012411049171859985,79.57336540631357,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-06-19,CRV,0.2151,10454633.65671504,198867.58470997767,10653501.241425017,0.018666875818881216,52.5708283326403,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-06-20,CRV,0.2148,8923268.847502867,140829.49140789654,9064098.338910764,0.015537065700549324,63.36221737574581,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-06-21,CRV,0.2072,10444436.532994807,165112.91579567213,10609549.44879048,0.015562669894007185,63.256326633585935,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-06-22,CRV,0.2094,11260227.777492408,202370.47984704413,11462598.257339451,0.017654852355788286,55.64165181603129,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-06-23,CRV,0.2043,11787372.157257097,148043.45121054427,11935415.60846764,0.012403711447259038,79.62103058846787,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-06-24,CRV,0.1953,13422799.788120497,218167.6653188927,13640967.45343939,0.015993562484740376,61.525156665634086,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-06-25,CRV,0.1933,11166583.576694004,275622.33311442164,11442205.909808425,0.02408821649312867,40.514073915985314,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-06-26,CRV,0.1935,7712679.261009184,274074.10744156805,7986753.3684507515,0.03431608499696694,28.14085333709792,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-06-27,CRV,0.1916,4646304.163496297,134402.4185500744,4780706.582046371,0.028113505031832287,34.570093407695786,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-06-28,CRV,0.1896,4968656.342008488,217324.98076557738,5185981.322774066,0.041906240543366766,22.862794348377484,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-06-29,CRV,0.1923,6169769.1167479865,263268.1752673562,6433037.292015343,0.04092439749947097,23.43530170512411,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-06-30,CRV,0.1845,6117773.379755221,190492.3308670575,6308265.710622279,0.030197258581910046,32.11558886338972,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
2026-07-01,CRV,0.2054,12404058.86528443,265674.6506453845,12669733.515929814,0.020969237459599954,46.68890628124337,10,binance;bitget;bybit;coinbase;gate;htx;kraken;kucoin;mexc;okx,eth,3,curve;uniswap_v3,0x4ebdf703948ddcea3b11f675b4d1fba9d2414a14;0x919fa96e88d67499339577fa202345436bcdaf79;0x99f5acc8ec2da2bc0771c32814eff52b712de1e5
