date,token_symbol,chain,selected_chains,dex_volume_usd,pool_count,included_dexes,included_pool_addresses
2026-05-10,ONDO,eth,eth,438285.0220877224,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-05-11,ONDO,eth,eth,1284089.0661462855,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-05-12,ONDO,eth,eth,894841.152228254,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-05-13,ONDO,eth,eth,649832.4083951508,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-05-14,ONDO,eth,eth,596424.0984315078,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-05-15,ONDO,eth,eth,346688.4712918878,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-05-16,ONDO,eth,eth,120653.83506778973,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-05-17,ONDO,eth,eth,233716.6231576829,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-05-18,ONDO,eth,eth,454393.83176902146,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-05-19,ONDO,eth,eth,806977.2754948231,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-05-20,ONDO,eth,eth,3217116.6660145293,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-05-21,ONDO,eth,eth,938257.7974614509,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-05-22,ONDO,eth,eth,1229342.7280754086,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-05-23,ONDO,eth,eth,822024.9067336711,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-05-24,ONDO,eth,eth,1401634.5007003688,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-05-25,ONDO,eth,eth,1119559.0470136474,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-05-26,ONDO,eth,eth,1701091.4584342686,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-05-27,ONDO,eth,eth,700184.0380359528,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-05-28,ONDO,eth,eth,1464756.3958074164,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-05-29,ONDO,eth,eth,311202.61940941674,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-05-30,ONDO,eth,eth,565188.460834052,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-05-31,ONDO,eth,eth,791636.5287373845,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-06-01,ONDO,eth,eth,1015216.4840944712,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-06-02,ONDO,eth,eth,2216840.3325143717,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-06-03,ONDO,eth,eth,1562320.0353967638,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-06-04,ONDO,eth,eth,1218658.7200267105,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-06-05,ONDO,eth,eth,1013903.7146868194,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-06-06,ONDO,eth,eth,378782.0209373211,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-06-07,ONDO,eth,eth,896394.8557769292,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-06-08,ONDO,eth,eth,978770.5392586348,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-06-09,ONDO,eth,eth,979924.3141676419,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-06-10,ONDO,eth,eth,578122.1639436112,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-06-11,ONDO,eth,eth,607280.3869658166,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-06-12,ONDO,eth,eth,523259.34290636523,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-06-13,ONDO,eth,eth,380880.9846098676,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-06-14,ONDO,eth,eth,413184.1852522416,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-06-15,ONDO,eth,eth,723945.3915954077,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-06-16,ONDO,eth,eth,645837.5108842257,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-06-17,ONDO,eth,eth,667096.5662476728,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-06-18,ONDO,eth,eth,995821.9035249751,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-06-19,ONDO,eth,eth,476310.21834870864,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-06-20,ONDO,eth,eth,346984.86781751795,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-06-21,ONDO,eth,eth,135089.36793148465,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-06-22,ONDO,eth,eth,308796.7644532851,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-06-23,ONDO,eth,eth,557127.6461985533,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-06-24,ONDO,eth,eth,356621.73376254697,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-06-25,ONDO,eth,eth,822167.2266861273,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-06-26,ONDO,eth,eth,563082.6085639735,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-06-27,ONDO,eth,eth,189582.64645182627,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-06-28,ONDO,eth,eth,806909.4947297459,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-06-29,ONDO,eth,eth,596171.8067995317,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-06-30,ONDO,eth,eth,233718.2815431861,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-07-01,ONDO,eth,eth,851217.3054169938,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-07-02,ONDO,eth,eth,252941.84342892634,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-07-03,ONDO,eth,eth,135368.0498211384,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
2026-07-04,ONDO,eth,eth,525026.6534496224,5,uniswap-v4-ethereum;uniswap_v3,0x39f9ff86479579952e7218c27ab9d2a9ff9bfe3e;0x3dedf9153bf7ea7a8d784a41562e7ee061f8330b695f70ff534f9f9d3be2363a;0x51769cfa6e95836b5f819092c404a4bc66f7e959558a4a5f5c4d950ad4bac87a;0x6f97cb801cc6ce9988dad323855e390adaea7e04da1ed818bb59c83d1a17971a;0x7b1e5d984a43ee732de195628d20d05cfabc3cc7
